id,final_lon,final_lat
247,-83.10567604534401,42.588435693928275
248,-81.94842921744042,36.34548397728663
249,-86.16059861014227,37.0007301343017
250,-87.91162920846723,38.32114670999991
251,-81.61360000586085,39.42514421705011
252,-88.59632904985105,31.945807047561075
253,-91.97966375098684,37.9372198902267
254,-81.68924064328927,33.13085010723472
255,-89.89580147976733,35.96379060936947
256,-80.94518702045481,35.00265687215562
257,-77.99985423721922,38.82050852199988
258,-84.23013693695317,34.98363112728884
259,-87.00044814845604,36.188966135032956
260,-76.44751194012586,37.47428820697747
261,-82.92098599663201,41.197799886380665
262,-77.14988951567925,36.5908677690528
263,-80.57705364161147,41.29416848631792
264,-78.0255868257327,35.24109608953433
265,-86.13777794894823,43.099292774392964
266,-83.91448250007952,38.01702125935628
267,-83.00508411194654,36.768702168883976
268,-84.88996930997249,38.80163447644278
269,-81.88956035300254,36.64784353958005
270,-82.43183428862261,33.098719983852696
271,-73.3494361966858,37.237147667523885
272,-79.13962526721448,34.94775618013996
273,-77.20312246288476,33.63463758146184
274,-86.35317126856035,40.830448469297416
275,-81.5536258794593,35.555470774097884
276,-83.53805982127035,39.15793796889525
277,-88.77538095173188,44.146768439523605
278,-79.5347524249858,34.36182303770417
279,-87.93565660252322,45.3046916959494
280,-86.78931888126726,40.50112279528418
281,-76.18211788064694,40.526746850680404
282,-90.7684841347677,32.4139384003995
283,-87.99255718567753,43.240058225974195
284,-81.18116919511964,37.52969225638304
285,-82.01055773830694,41.1556494776397
286,-84.07739541593361,38.75167382538221
287,-81.76954633431073,35.016345442750975
288,-76.36533235107548,39.45198407104803
289,-86.93210082200847,37.88958239228898
290,-79.34199674779116,36.3620464970327
291,-91.99495147384006,36.68466096411905
292,-80.91074946988796,45.00090637550823
293,-83.60828353942571,37.70070674260473
294,-83.6752903177932,39.00183182226811
295,-78.34971479137661,40.56195071188639
296,-78.780753146968,36.467115631471714
297,-89.861616227196,41.339822014897614
298,-87.45701901418222,37.45311419126404
299,-75.98916353733287,36.931896390110474
300,-77.01965251954996,43.11163658170836
301,-86.64564504798575,45.26787785081156
302,-72.33919220758017,40.284289310481206
303,-92.12894747429347,43.272124452170885
304,-77.56751565317352,39.79845321583504
305,-72.3441478125488,37.57577521577673
306,-82.26671777709807,43.80805717327398
307,-82.6693059675337,32.895741781331346
308,-81.61029460201553,40.538416084860096
309,-84.62746078657851,40.52228071445
310,-78.77838192321992,39.25500231480646
311,-76.41309879181236,34.823517395159875
312,-77.17375738915801,38.27137107754214
313,-82.47968672893565,43.387636560444825
314,-95.23500816591566,38.303271574864304
315,-88.47091989038238,42.27782323784861
316,-84.72190896721419,43.75102277680231
317,-88.67945322320277,39.59001808059371
318,-81.21718850867222,37.059276341119336
319,-77.37016495349972,37.269563719911055
320,-82.41677627153459,34.67214841423031
321,-82.24974170237815,36.086949215968616
322,-75.87373383193248,38.40391362693619
323,-83.93681418869065,35.85360393603189
324,-86.31664965993113,32.77128265384767
325,-91.63279548038733,42.37724639576201
326,-91.2769116318126,44.428812686550785
327,-85.14556313856312,33.29426144765676
328,-82.45625401780373,46.212081268392424
329,-88.95325708748665,39.31695139717629
330,-82.25733479799966,38.30884504630323
331,-78.66640084190726,39.46963116027173
332,-88.80290998599581,41.83049152630522
333,-83.36814366518747,33.38575007555441
334,-79.50119676973627,40.69599023184808
335,-81.37276991252965,40.51083216319569
336,-73.05111119816054,39.76239382651077
337,-77.3119469708951,41.19309195302781
338,-85.04819992262517,38.66849271601187
339,-82.76613281243863,38.54348499061661
340,-78.30314275038369,38.78064502937579
341,-78.87028208580652,35.13764258663351
342,-83.67767510747194,40.826078169557455
343,-79.30909195013334,37.49154843434479
344,-79.28348748715703,39.642602322849534
345,-75.96746788264595,40.298118558889534
346,-84.75446900183718,37.686884919097004
347,-82.6632535774763,37.553589290257825
348,-86.89632374878643,33.98062874155168
349,-78.90036475100875,40.701031748600066
350,-84.94809249050435,41.34661845794343
351,-72.88811624316021,35.26145293669868
352,-79.91310922305865,44.71151684843293
353,-83.72348669648231,34.44754895199757
354,-84.25839934228503,38.1773386586759
355,-91.89628697582236,38.66258975528307
356,-81.13652851319021,35.560197483007805
357,-80.49497449334963,45.02574133372878
358,-87.16162211843344,42.8500850406599
359,-82.52871962169074,43.971947817960995
360,-85.55952226897385,43.57408337651911
361,-82.57033684459917,35.1460152313649
362,-81.60194838547778,41.43522115671891
363,-80.31342512994486,31.89323428961626
364,-80.39031707712662,38.136807787825646
365,-75.18974324479909,33.154138396698215
366,-87.6086751397999,45.84201777795984
367,-85.47225958269371,43.575909032645285
368,-86.36834758495306,38.90538853715752
369,-81.18545420787468,41.72267007498897
370,-73.00275552840554,39.129952895803406
371,-79.6259380755391,43.90649030415295
372,-80.44220903860014,33.30335915225993
373,-80.33991425210522,44.24456429478255
374,-83.16536670420204,45.13789484597408
375,-88.81953627762311,40.3632303296846
376,-87.87354789792052,43.23327938860958
377,-83.06584647206132,40.147932491301525
378,-73.15726682838189,35.556732737638484
379,-83.36439061217325,44.71544185094637
380,-80.76806591672889,39.693150859919434
381,-85.05509989282548,42.198914833137536
382,-89.00044262133066,37.37595971633657
383,-75.19433364147612,37.010218084970916
384,-79.13587728176894,43.59993400429909
385,-89.63010936580132,40.560205101795525
386,-74.48353280810495,41.43416311232964
387,-84.65159587578897,42.21772784237381
388,-81.49853522014497,34.25386787855407
389,-80.52661755911156,38.159287243180884
390,-81.43741602122638,34.94204007540961
391,-78.5008303581812,38.97131810482363
392,-83.79576388028079,36.82266760061903
393,-87.72443214234112,42.326773461533634
394,-86.8132450525086,36.60866824781673
395,-79.59072469220565,35.597871993140224
396,-76.17110888653507,35.80097158416049
397,-91.02154503386024,40.15343566071304
398,-84.36987048373197,39.93844383644836
399,-84.28564749015351,43.63594138799562
400,-80.20737828721644,36.50769532904009
401,-73.25143218796676,34.90056764849404
402,-79.2498354094267,32.86993831346066
403,-86.5251093266577,44.10446141121899
404,-74.9855449967764,35.3078311318792
405,-81.40613328561093,45.05222116117375
406,-83.72630650340587,43.577764453711396
407,-86.93951161969484,36.71502962367146
408,-90.80145547362824,38.019674060736904
409,-85.66871764275643,33.401467488974255
410,-79.10847438442734,46.233839272863214
411,-76.43589042905694,41.78880697804943
412,-87.6418918790748,41.74766868101507
413,-85.54982174703532,32.90097313626885
414,-85.22309480325646,42.09611386797151
415,-88.75492568523859,42.177216744230265
416,-86.5523515978912,38.997837101472186
417,-76.95640338608305,41.17983905304391
418,-76.21940911514399,34.02067743176653
419,-89.11999398206545,34.10943185922099
420,-90.58058298614947,42.114095929450734
421,-83.15975023497899,40.828340214169074
422,-83.97289034155403,38.42386041679044
423,-86.12384369000657,44.522476870502246
424,-83.8703778001426,31.740533216801296
425,-91.57592458214562,32.48131168415288
426,-77.51650468617844,32.58381223616801
427,-87.06181417633059,34.25216564141139
428,-86.06187833386973,42.027149766428984
429,-82.62594261992439,30.714547588307873
430,-80.47235932899422,37.95457443443681
431,-81.04375839436416,33.2597556030028
432,-79.13417927946193,43.09778366859106
433,-80.28485612286516,42.408896259946395
434,-74.12617705330466,39.43611027823533
435,-82.02270746137538,42.403118692560156
436,-78.2493430255108,39.1871446262622
437,-85.64749259782452,34.09030958323792
438,-90.5396337542608,36.41097023055296
439,-82.13928853452988,39.9188233696519
440,-90.13358923410975,35.131726235493296
441,-87.7240824417424,30.923659285462122
442,-81.90664809845421,36.35428083010831
443,-87.28660600483515,42.11575116487418
444,-78.87671809286205,39.91402655141764
445,-88.90372051171069,39.65969647224315
446,-81.24676779858292,45.05520393190019
447,-78.34901703050004,42.02081030403756
448,-75.1350973789388,39.56057008564692
449,-85.92797324790435,40.531260347403496
450,-86.77807760558314,39.251278541373566
451,-86.08312437774926,40.8330950240821
452,-71.53465240040066,40.00999412191376
453,-86.53868743535733,34.785047660695895
454,-81.24012397336496,43.08963542865226
455,-84.37555925785233,35.86233498720054
456,-90.01672952279809,32.07446752149411
457,-85.94233805509997,31.591913800621924
458,-86.93934206392589,36.206372349457766
459,-70.92838508321825,37.327160662415615
460,-86.47617237226798,39.53756343313516
461,-82.62215367542083,40.90984017982111
462,-91.82835932310734,42.12753633480466
463,-78.78178131649427,34.549008278342015
464,-75.71291994269853,36.783007466414254
465,-83.07404952431033,37.5363922283414
466,-75.82766811967994,35.82362913650492
467,-74.54081757783938,38.29262676295683
468,-88.24582530486974,39.09120642063894
469,-88.51821729109669,39.40764300357804
470,-83.63427711254161,34.526818134254896
471,-83.99855695449627,36.935834067468654
472,-78.8855037149692,41.16753073442196
473,-86.34050397750524,40.69372969337127
474,-87.85584659481412,44.44322972695451
475,-82.25750572830756,37.6345089972701
476,-89.84973677465688,41.57992932101983
477,-81.94079191463786,36.78611000953699
478,-84.42218554185361,37.72510866298792
479,-90.2347014560509,39.734497240287006
480,-76.80730848164477,45.938640571354426
481,-75.84802775787712,35.42563735716375
482,-88.37844762079501,34.999211344200454
483,-88.0153528905499,39.87358462197346
484,-86.55860111166228,44.537140598231
485,-82.61085310394347,36.5724512525326
486,-81.85482849576535,38.682722482137656
487,-90.48176799653602,38.2428785250627
488,-85.72888195147557,40.25295066356462
489,-92.58256319611955,39.334015295333764
490,-85.66210375123295,36.36192839645168
491,-88.43145429474255,39.65055252091547
492,-83.13611245531634,47.73954093175759
493,-77.66189660831057,34.46437430893112
494,-91.25900137633465,42.468617458821726
495,-83.8038523526162,42.860594372771686
496,-77.42213113023851,43.45061676560537
497,-76.87280575441419,37.29339371298908
498,-78.56826355804323,42.000729961627655
499,-76.53390399642761,35.3992012878318
500,-84.79460355242549,40.97417822505075
501,-80.2278641945566,41.19819024012007
502,-77.18478679365577,34.69287597884311
503,-77.39418720647326,34.11404596754104
504,-75.39528347458038,39.23218678813242
505,-80.5625126370636,36.75434596443777
506,-83.79137467558085,33.681512098678475
507,-82.30591966578717,33.95559034681355
508,-73.18232409109646,36.718986894791676
509,-84.38180929036197,47.13703450901517
510,-85.17845859092277,38.2627671255853
511,-83.25189242834016,32.64275675438932
512,-75.76156606473772,39.11612079768645
513,-79.51129590578233,38.450518145352525
514,-83.56702848122521,39.85034312409745
515,-75.20996131284613,37.754560815385915
516,-92.54908634175483,42.45925206644881
517,-80.7330203958983,38.119210171315395
518,-93.6527574206716,43.59152104621882
519,-83.66624502982465,39.26684680633019
520,-83.22614967277364,36.202253066468515
521,-82.39417768721522,35.471821875991374
522,-85.62169109357215,39.74735178566717
523,-86.40133248474702,34.72100151711086
524,-88.14335251684618,40.97443319545229
525,-86.97700428528651,40.29195616801793
526,-78.97119598835194,46.049415389674344
527,-75.54277284670404,32.8166405229429
528,-78.62249027609296,41.94186067190654
529,-82.51686645973908,31.950954287196623
530,-80.37965119068099,35.88711683391122
531,-88.55994522446518,39.31017301319378
532,-78.4357378649366,31.345861423410717
533,-84.35563227137156,43.26946164849649
534,-84.92146227863864,41.2757106241296
535,-84.14240766965041,36.46839244320889
536,-87.68253916117908,36.80583809407968
537,-84.62467041433601,41.3344235912796
538,-83.18309720774914,35.501305465858685
539,-87.60978685999754,37.77718416429779
540,-85.50633876103723,45.417228039706956
541,-75.20515717828974,38.47782892077129
542,-86.32274419944538,45.47898179573673
543,-79.09930673589251,38.13452856993505
544,-79.48180457361332,40.81139515926083
545,-75.54372663147187,40.115837095489475
546,-81.11317030348816,36.311152842234
547,-87.18217547610827,34.89707534113188
548,-84.87042425922975,34.421834892657294
549,-77.29366299685697,33.66932926981454
550,-78.49717396106578,33.62385215656906
551,-81.9159726558533,40.682230095104195
552,-80.44048482464692,39.93149030686947
553,-74.72677735159648,37.24919499105597
554,-82.44917251533543,36.97054845451552
555,-81.15805491855251,40.10104451762828
556,-80.35583354534567,39.173638108301766
557,-81.75704919122435,44.50862047450011
558,-83.66538291540735,43.31522478662981
559,-86.42409380151578,39.92268301605409
560,-83.43640017537625,44.77285486376377
561,-89.1371545090411,32.027639448921384
562,-76.20186178997265,39.2947731391438
563,-87.11152014196287,32.582837821353785
564,-91.44243833647329,42.90332997257407
565,-79.1161954367472,36.562547117767906
566,-87.03485098618069,37.34123225174666
567,-85.59198417385879,38.87644210640832
568,-82.6108782554002,42.41933577702224
569,-75.11804206794662,38.54174465869629
570,-82.49429365415982,29.148711249474978
571,-81.53363481384304,42.8696798469182
572,-82.02686976103946,38.37073524059434
573,-73.19726326918853,36.04617241003823
574,-88.97169363668031,37.93922739682508
575,-81.93688849444774,42.70156458346972
576,-76.51990160015781,35.717968964892094
577,-84.47648578656046,42.25424689754367
578,-85.81631081420842,45.31449857584836
579,-79.67763202274692,45.92820642360072
580,-85.65366469585697,40.9108038218715
581,-77.59113078894033,41.406809176913534
582,-82.3270815029267,39.64982782375017
583,-79.65530905407219,35.31463065948197
584,-83.47348596835913,36.71614070304682
585,-79.05539045005207,35.551303442797746
586,-79.2013223775492,39.47127603403888
587,-82.29703543372099,44.12807803695785
588,-87.0446384787385,41.52899242574004
589,-82.23683951004742,39.751934280262745
590,-93.61984892682692,34.098009648923984
591,-84.31536984994324,38.52463645647204
592,-84.28172620470508,34.7831985287554
593,-86.33776588662843,38.780474758425726
594,-85.05986529953543,37.59063043108986
595,-74.59400316590035,37.104473678670104
596,-81.57154042740004,38.16761162274574
597,-78.98866011538331,42.70430541429417
598,-77.72506180103487,33.11683436404559
599,-73.15747192295996,36.79804582709591
600,-92.70708224477016,32.23548605647097
601,-86.51961347687778,39.785078133130604
602,-82.97237483664163,37.98330455195251
603,-77.64593081537055,34.29455043592701
604,-87.54172759845758,36.153151997246326
605,-76.71556359899517,38.567820452943664
606,-82.85117503609445,39.59563417046183
607,-86.53640215469679,40.1523512990365
608,-83.20764923149716,33.972783273784685
609,-78.64452079290692,37.92341535149367
610,-87.90882990245309,43.59791435441456
611,-83.93010516196601,39.01175084451739
612,-86.13798112222692,41.946402753787105
613,-73.03029273405674,42.0523199658597
614,-94.19565146724568,33.883165045569
615,-76.69081752925669,36.7162840727484
616,-88.00958552701609,40.93878165589693
617,-79.99110003914136,45.28280568404319
618,-80.31626769935501,35.01873965034522
619,-81.02808706560074,30.92883075228062
620,-89.9524894382163,40.29496587040455
621,-88.73101652580857,37.19403448568318
622,-86.60443535055305,30.72924490951628
623,-79.77247232422195,39.85746655409669
624,-83.6978927790305,45.02136202879321
625,-80.21323225064802,31.09507693068628
626,-86.24900728921831,39.50430689233166
627,-89.39108601998949,31.429566903564286
628,-78.87723574186163,40.71634835446059
629,-83.15899637858736,40.43566004753439
630,-82.63732477447283,36.32543981772642
631,-83.50274663477455,35.85329328250373
632,-85.06271201173588,44.22173477442597
633,-88.9126245261723,40.21883134357311
634,-87.25337831584089,40.02509820732915
635,-87.65180482587007,41.09325795548738
636,-81.98425217101482,42.8222029746203
637,-86.70749257937301,37.40477500421189
638,-82.47992099647615,35.036432814118015
639,-93.86794821329367,37.8081392431368
640,-88.13124430051353,42.93201735214698
641,-78.03628710617198,37.28576420467077
642,-82.18564605520932,39.59561196888578
643,-80.71507452437612,34.195652104703264
644,-77.55538722246834,35.49290642281315
645,-87.74801414807517,46.247284394414784
646,-77.26518322683683,42.6483281161906
647,-77.83816766017974,41.18780095979006
648,-88.20275977205588,38.29028809243602
649,-79.61301224527107,36.86929121970703
650,-86.28641504145443,44.83722784772702
651,-75.87367179046736,42.22998346699579
652,-78.4832770244322,36.03079277686307
653,-84.21504998776531,40.4198185675296
654,-80.43725327283134,40.546598270022436
655,-85.56753302901267,36.53875393728297
656,-86.62625947372506,38.617284664059845
657,-84.37316167734858,43.95306708549687
658,-76.53073842995559,45.23729957795173
659,-80.5049105500554,36.81172821827008
660,-73.08932842387983,42.446087138035274
661,-75.47427019855515,36.55409287289051
662,-77.54688900115315,42.369411338436514
663,-77.12948831974228,40.38986866087103
664,-89.87642296910198,43.10835243884533
665,-90.9387727126782,40.045788927963834
666,-91.60895787966491,43.418847533234754
667,-88.33786496320073,40.16164406783551
668,-78.54190199791216,46.71259046573022
669,-71.680285242868,38.75158537163781
670,-90.97797323599521,34.636080926665905
671,-83.35138629041938,31.79541009801728
672,-77.41413061576817,38.16759141980591
673,-79.81870810200996,40.611429531149646
674,-73.84936355463064,34.354617215867215
675,-87.11612336341493,34.74174184898609
676,-83.70579923806486,31.914093604433287
677,-85.0460471709503,37.555485972674425
678,-86.13944997362654,33.92986166082012
679,-75.11911152481268,43.935568354235606
680,-94.23925712829164,39.258020222795906
681,-85.64401250898834,31.040510496158475
682,-88.18499874360874,36.328417243844896
683,-86.40913473336501,42.83648565909162
684,-89.32536210485623,38.73177441930447
685,-88.33941669610911,34.16391616350852
686,-81.85333716879009,37.15067870488925
687,-92.07768631279833,38.718717294383026
688,-84.9992087494413,34.343979864983865
689,-80.14289787450016,43.544253716102354
690,-89.88853997170834,37.9578067222066
691,-85.55873428260095,35.35169931078556
692,-79.16542589555525,37.12230028545557
693,-85.62104883321466,36.291349193781805
694,-76.75834786193985,37.72399214652327
695,-86.79215178046094,46.02311208706204
696,-73.18303779313152,40.4429873345934
697,-76.74351268028825,41.24473439131672
698,-87.65236407560427,37.10940898679958
699,-75.1264533980031,39.16326915332596
700,-79.41630367841834,40.79202480122766
701,-92.33289091536798,40.390446894144404
702,-74.80658353798822,38.61123569686096
703,-88.13373094310533,40.497652989629195
704,-82.07033164721875,33.97250573243044
705,-83.5115215563771,39.71217776260063
706,-85.05256141913411,46.40169026053965
707,-75.28271385736082,38.53601908273995
708,-89.94606051186908,35.404453798465084
709,-78.83128043458274,31.265932332441853
710,-79.66096820870663,39.231050700785254
711,-83.03642610103171,36.541418223513624
712,-92.91986912498852,40.24510142695474
713,-73.49384297652323,36.284404792591786
714,-88.16357511261576,41.202957618056224
715,-80.69323250051188,39.78662082460236
716,-82.24293042195943,39.26652120971282
717,-93.3679090143876,39.476668785228185
718,-79.12941561011796,46.95405159782121
719,-82.59702774969328,40.43586318092405
720,-76.91869047310746,39.12811806830805
721,-89.8490486103953,44.47510726197184
722,-77.26566533896796,34.60941490273922
723,-89.52882521878178,44.36236659007662
724,-79.33235326819884,40.91059584329718
725,-90.79877280679459,41.54778053140209
726,-84.99187479979102,36.411009610200445
727,-73.70619688825833,42.92792079744925
728,-86.77465814891958,33.38553133965859
729,-92.6814833330645,38.182904314807004
730,-86.77181615228028,35.5775514285485
731,-80.13067179617835,40.574946308891185
732,-76.61950494872539,41.474903241874266
733,-82.98078957838756,36.11897083539329
734,-88.7256554665457,44.548281349883844
735,-81.77725573479907,36.92357062581804
